CID,amount
C00245837,5067.0
C00245910,11949.0
C00246306,371350.0
C00246736,55128.0
C00246827,5250.0
C00247262,69017.0
C00247403,486117.0
C00247569,76385.0
C00247783,400.0
C00247890,5000.0
C00247981,550.0
C00248047,13900.0
C00248195,102992.0
C00248245,1100.0
C00248310,4819.0
C00248427,1000.0
C00248658,139135.0
C00248716,816966.0
C00248849,159419.0
C00248864,78715.0
C00248898,3500.0
C00248948,9600.0
C00249342,291005.0
C00249359,23430.0
C00249532,9000.0
C00249581,16500.0
C00249896,67037.0
C00249961,5100.0
C00249995,74240.0
C00250027,198313.0
C00250068,171000.0
C00250134,16622.0
C00250209,12500.0
C00250399,2178283.0
C00250407,6500.0
C00250449,1303.0
C00250464,1350.0
C00250589,891.0
C00250753,52826.0
C00250993,4275.0
C00251132,25136.0
C00251447,201450.0
C00251728,2057.0
C00251751,131224.0
C00251843,1935.0
C00251876,260855.0
C00252338,323678.0
C00252395,32962.0
C00252551,283300.0
C00252791,600.0
C00252940,662441.0
C00253153,117008.0
C00253260,168858.0
C00253294,220.0
C00253369,41450.0
C00253468,9000.0
C00253880,1000.0
C00253906,1000.0
C00254201,17850.0
C00254490,32675.0
C00254656,77212.0
C00254847,90271.0
C00254953,28746.0
C00255091,750.0
C00255216,66494.0
C00255224,33334.0
C00255257,60448.0
C00255356,323.0
C00255406,35345.0
C00255695,795657.0
C00255752,2661252.0
C00255877,23600.0
C00255950,56728.0
C00255992,31055.0
C00256131,5300.0
C00256453,29216.0
C00257246,98900.0
C00257279,13995.0
C00257329,203074.0
C00257527,300.0
C00257691,500.0
C00258228,64008.0
C00258236,23387.0
C00258277,127213.0
C00259572,264304.0
C00260141,77984.0
C00260331,3225.0
C00260737,20000.0
C00261339,340817.0
C00261891,210317.0
C00261933,1500.0
C00262048,4565.0
C00262295,236016.0
C00262923,750.0
C00263053,41501.0
C00263483,1700.0
C00263723,18224.0
C00264689,18931.0
C00264770,75372.0
C00264937,8416.0
C00265546,29085.0
C00265603,58050.0
C00266460,23114.0
C00266585,162874.0
C00267385,5500.0
C00267849,4364.0
C00268904,530.0
C00268987,520.0
C00269241,1492.0
C00269407,111500.0
C00269779,161293.0
C00270934,156868.0
C00270967,26500.0
C00271007,48189.0
C00271338,863270.0
C00272724,13794.0
C00273003,737386.0
C00273136,12375.0
C00274407,650.0
